TCE suspende licitação da Câmara de Cuiabá para compra de itens de informática;24/05/2019 - 18:01:36;https://g1.globo.com/mt/mato-grosso/noticia/2019/05/24/tce-suspende-licitacao-da-camara-de-cuiaba-para-compra-de-itens-de-informatica.ghtml
___________________________________________________________________________________
Cães mutilados e desnutridos são resgatados por polícia e ONG em Bebedouro, SP;24/05/2019 - 18:01:15;https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2019/05/24/caes-mutilados-e-desnutridos-sao-resgatados-por-policia-e-ong-em-bebedouro-sp.ghtml
___________________________________________________________________________________
"Idoso de 69 anos morre vítima de H1N1 em Salvador; óbitos por influenza sobem para 9 na capital";24/05/2019 - 17:59:31;https://g1.globo.com/ba/bahia/noticia/2019/05/24/idoso-de-69-anos-morre-vitima-de-h1n1-em-salvador-obitos-por-influenza-sobem-para-9-na-capital.ghtml
___________________________________________________________________________________
Carro derruba ponte na Via Expressa em Araraquara;24/05/2019 - 17:58:49;https://g1.globo.com/sp/sao-carlos-regiao/noticia/2019/05/24/carro-derruba-ponte-na-via-expressa-em-araraquara.ghtml
___________________________________________________________________________________
Maternidade e Pronto Atendimento de Cobilândia são reabertos no ES;24/05/2019 - 17:58:18;https://g1.globo.com/es/espirito-santo/noticia/2019/05/24/maternidade-e-pronto-atendimento-de-cobilandia-sao-reabertos-no-es.ghtml
___________________________________________________________________________________
Polícia prende suspeitos de assaltar caminhão de rede de supermercados em São Luís;24/05/2019 - 17:56:47;https://g1.globo.com/ma/maranhao/noticia/2019/05/24/policia-prende-suspeitos-de-assaltar-caminhao-bau-de-supermercado-em-sao-luis.ghtml
___________________________________________________________________________________
Mais de 60 mil pessoas ainda precisam se vacinar em campanha contra gripe em RR;24/05/2019 - 17:56:39;https://g1.globo.com/rr/roraima/noticia/2019/05/24/mais-de-60-mil-pessoas-ainda-precisam-se-vacinar-em-campanha-contra-gripe-em-rr.ghtml
___________________________________________________________________________________
Jovem é preso com tabletes de maconha em rodovia de Penápolis;24/05/2019 - 17:56:30;https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2019/05/24/jovem-e-preso-com-tabletes-de-maconha-em-rodovia-de-penapolis.ghtml
___________________________________________________________________________________
VÍDEOS: MG1 desta sexta-feira, 24 de maio;24/05/2019 - 17:55:47;https://g1.globo.com/mg/vales-mg/edicao/2019/05/24/videos-mg1-desta-sexta-feira-24-de-maio.ghtml
___________________________________________________________________________________
Defensoria Pública aponta 363 estudantes com suspeita de problema na visão e cobra avaliação oftalmológica;24/05/2019 - 17:55:11;https://g1.globo.com/sp/presidente-prudente-regiao/noticia/2019/05/24/defensoria-publica-aponta-363-estudantes-com-suspeita-de-problema-na-visao-e-cobra-avaliacao-oftalmologica.ghtml
___________________________________________________________________________________
Palacete Provincial recebe evento gratuito para comemorar Dia do Orgulho Nerd, em Manaus;24/05/2019 - 17:54:50;https://g1.globo.com/am/amazonas/noticia/2019/05/24/palacete-provincial-recebe-evento-gratuito-para-comemorar-dia-do-orgulho-nerd-em-manaus.ghtml
___________________________________________________________________________________
Aniversário de 205 anos de Maricá, RJ, terá Jota Quest e outros shows gratuitos;24/05/2019 - 17:54:49;https://g1.globo.com/rj/regiao-dos-lagos/noticia/2019/05/24/aniversario-de-205-anos-de-marica-rj-tera-jota-quest-e-outros-shows-gratuitos.ghtml
___________________________________________________________________________________
Moradores de Mosqueiro cobram obras de pavimentação no acesso a praia;24/05/2019 - 17:53:24;https://g1.globo.com/pa/para/noticia/2019/05/24/moradores-de-mosqueiro-cobram-obras-de-pavimentacao-no-acesso-a-praia.ghtml
___________________________________________________________________________________
VÍDEOS: JPB1 (TV Cabo Branco) desta sexta-feira, 24 de maio;24/05/2019 - 17:49:01;https://g1.globo.com/pb/paraiba/edicao/2019/05/24/videos-jpb1-tv-cabo-branco-desta-sexta-feira-24-de-maio.ghtml
___________________________________________________________________________________
Belo Horizonte registra mais três mortes por dengue;24/05/2019 - 17:48:24;https://g1.globo.com/mg/minas-gerais/noticia/2019/05/24/belo-horizonte-registra-mais-tres-mortes-por-dengue.ghtml
___________________________________________________________________________________
VÍDEOS: Jornal da Tribuna 1ª Edição de sexta-feira, 24 de maio;24/05/2019 - 17:47:42;https://g1.globo.com/sp/santos-regiao/edicao/2019/05/24/videos-jornal-da-tribuna-1-edicao-de-sexta-feira-24-de-maio.ghtml
___________________________________________________________________________________
Jovem é atingido por tiro na virilha em tentativa de assalto no ES;24/05/2019 - 17:46:51;https://g1.globo.com/es/espirito-santo/noticia/2019/05/24/jovem-e-atingido-por-tiro-na-virilha-em-tentativa-de-assalto-no-es.ghtml
___________________________________________________________________________________
titulo;data_noticia;LINK
'É triste porque a família não vem atrás', diz adolescente da PB na fila de adoção há 14 anos;24/05/2019 - 18:27:27;https://g1.globo.com/pb/paraiba/noticia/2019/05/24/e-triste-porque-a-familia-nao-vem-atras-diz-adolescente-da-pb-na-fila-de-adocao-ha-14-anos.ghtml
___________________________________________________________________________________
Aeroporto Marechal Rondon (MT) foi o terminal brasileiro mais pontual da América Latina em março;24/05/2019 - 18:25:36;https://g1.globo.com/mt/mato-grosso/noticia/2019/05/24/aeroporto-marechal-rondon-mt-foi-o-terminal-brasileiro-mais-pontual-da-america-latina-em-marco.ghtml
___________________________________________________________________________________
Espetáculo de ballet 'Por nós' se apresenta no sábado em Volta Redonda;24/05/2019 - 18:25:33;https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2019/05/24/espetaculo-de-ballet-por-nos-se-apresenta-no-sabado-em-volta-redonda.ghtml
___________________________________________________________________________________
Ação Rua a Rua percorreu Vila São Paulo e proximidades de Tupã;24/05/2019 - 18:25:24;https://g1.globo.com/sp/bauru-marilia/especial-publicitario/prefeitura-de-tupa/tupa-e-minha-cidade/noticia/2019/05/24/acao-rua-a-rua-percorreu-vila-sao-paulo-e-proximidades-de-tupa.ghtml
___________________________________________________________________________________
Cidades da Baixada Santista divulgam programação da Semana Mundial do Brincar;24/05/2019 - 18:23:38;https://g1.globo.com/sp/santos-regiao/o-que-fazer-em-santos/noticia/2019/05/24/cidades-da-baixada-santista-divulgam-programacao-da-semana-mundial-do-brincar.ghtml
___________________________________________________________________________________
Cozinha piloto prepara 11 mil refeições diariamente em Tupã;24/05/2019 - 18:21:33;https://g1.globo.com/sp/bauru-marilia/especial-publicitario/prefeitura-de-tupa/tupa-e-minha-cidade/noticia/2019/05/24/cozinha-piloto-prepara-11-mil-refeicoes-diariamente-em-tupa.ghtml
___________________________________________________________________________________
Sete são presas por conduzir veículo sob efeito de álcool em rodovias no Piauí;24/05/2019 - 18:19:30;https://g1.globo.com/pi/piaui/noticia/2019/05/24/sete-sao-presas-por-conduzir-veiculo-sob-efeito-de-alcool-em-rodovias-no-piaui.ghtml
___________________________________________________________________________________
'Arraial do CSU' tem início no dia 7 de junho, em Manaus;24/05/2019 - 18:19:17;https://g1.globo.com/am/amazonas/noticia/2019/05/24/arraial-do-csu-tem-inicio-no-dia-7-de-junho-em-manaus.ghtml
___________________________________________________________________________________
Parque das Dunas tem peça infantil e música instrumental neste domingo (26) em Natal;24/05/2019 - 18:18:34;https://g1.globo.com/rn/rio-grande-do-norte/o-que-fazer-em-natal-e-regiao/noticia/2019/05/24/parque-das-dunas-tem-peca-infantil-e-musica-instrumental-neste-domingo-26-em-natal.ghtml
___________________________________________________________________________________
Campanha de vacinação contra a gripe está em reta final em Tupã;24/05/2019 - 18:16:50;https://g1.globo.com/sp/bauru-marilia/especial-publicitario/prefeitura-de-tupa/tupa-e-minha-cidade/noticia/2019/05/24/campanha-de-vacinacao-contra-a-gripe-esta-em-reta-final-em-tupa.ghtml
___________________________________________________________________________________
VÍDEOS: JAM1 de sexta-feira, 24 de maio de 2019;24/05/2019 - 18:16:45;https://g1.globo.com/am/amazonas/edicao/2019/05/24/videos-jam1-de-sexta-feira-24-de-maio-de-2019.ghtml
___________________________________________________________________________________
PM apreende submetralhadora, pistolas e maconha em quitinete em SC;24/05/2019 - 18:16:18;https://g1.globo.com/sc/santa-catarina/noticia/2019/05/24/pm-apreende-submetralhadora-pistolas-e-maconha-em-quitinete-em-sc.ghtml
___________________________________________________________________________________
'Forró da Quixaba' tem Cavaleiros, Tropykália e Sâmya Maia neste sábado (25), em Picuí, PB;24/05/2019 - 18:16:14;https://g1.globo.com/pb/paraiba/sao-joao/2019/noticia/2019/05/24/forro-da-quixaba-tem-cavaleiros-tropykalia-e-samya-maia-neste-sabado-25-em-picui-pb.ghtml
___________________________________________________________________________________
Vídeos: MG1 TV Integração Centro-Oeste MG e Alto Paranaíba de sexta-feira, 24 de maio de 2019;24/05/2019 - 18:15:31;https://g1.globo.com/mg/centro-oeste/edicao/2019/05/24/videos-mg1-tv-integracao-centro-oeste-mg-e-alto-paranaiba-de-sexta-feira-24-de-maio-de-2019.ghtml
___________________________________________________________________________________
Como escolher a faculdade ideal para a sua carreira?;24/05/2019 - 18:15:16;https://g1.globo.com/pr/parana/especial-publicitario/unibrasil/noticia/2019/05/24/como-escolher-a-faculdade-ideal-para-a-sua-carreira.ghtml
___________________________________________________________________________________
MPF denuncia ex-prefeito de Roteiro, AL, por desvio de verba;24/05/2019 - 18:14:50;https://g1.globo.com/al/alagoas/noticia/2019/05/24/mpf-denuncia-ex-prefeito-de-roteiro-al-por-desvio-de-verba.ghtml
___________________________________________________________________________________
VÍDEOS: PITV 1 desta sexta-feira, 24 de maio de 2019;24/05/2019 - 18:14:02;https://g1.globo.com/pi/piaui/edicao/2019/05/24/videos-pitv-1-desta-sexta-feira-24-de-maio-de-2019.ghtml
___________________________________________________________________________________
VÍDEOS: Jornal Tapajós 1ª Edição de sexta-feira, 24 de maio;24/05/2019 - 18:12:50;https://g1.globo.com/pa/santarem-regiao/edicao/2019/05/24/videos-jornal-tapajos-1-edicao-de-sexta-feira-24-de-maio.ghtml
___________________________________________________________________________________
Desmatamento em MT ameaça maior águia do mundo e grupo de proteção à espécie oferece R$ 500 para quem encontrar ninho;24/05/2019 - 18:12:44;https://g1.globo.com/mt/mato-grosso/noticia/2019/05/24/desmatamento-em-mt-ameaca-maior-aguia-do-mundo-e-grupo-de-protecao-a-especie-oferece-r-500-para-quem-encontrar-ninho.ghtml
___________________________________________________________________________________
Repovoamento da fauna marinha no Tanquã alcança 1 milhão de filhotes de peixes soltos em 8 anos;24/05/2019 - 18:12:33;https://g1.globo.com/sp/piracicaba-regiao/noticia/2019/05/24/repovoamento-da-fauna-marinha-no-tanqua-alcanca-1-milhao-de-filhotes-de-peixes-soltos-em-8-anos.ghtml
___________________________________________________________________________________
Prefeitura de Dueré decreta luto oficial de três dias após assassinato de jovem no Pará;24/05/2019 - 18:12:11;https://g1.globo.com/to/tocantins/noticia/2019/05/24/prefeitura-de-duere-decreta-luto-oficial-de-tres-dias-apos-assassinato-de-mulher-no-para.ghtml
___________________________________________________________________________________
Abertura do Festival de Teatro, Dança e Contação de Histórias será neste sábado;24/05/2019 - 18:11:51;https://g1.globo.com/sp/bauru-marilia/especial-publicitario/prefeitura-de-tupa/tupa-e-minha-cidade/noticia/2019/05/24/abertura-do-festival-de-teatro-danca-e-contacao-de-historias-sera-neste-sabado.ghtml
___________________________________________________________________________________
Mulher de um dos maiores traficantes de MG é presa em casa de luxo na Pampulha;24/05/2019 - 18:11:31;https://g1.globo.com/mg/minas-gerais/noticia/2019/05/24/mulher-de-um-dos-maiores-traficantes-de-mg-e-presa-em-casa-de-luxo-na-pampulha.ghtml
___________________________________________________________________________________
Sobe para 557 o número de casos de dengue contraída dentro do RS em 2019;24/05/2019 - 18:11:05;https://g1.globo.com/rs/rio-grande-do-sul/noticia/2019/05/24/sobe-para-557-o-numero-de-casos-de-dengue-contraida-dentro-do-rs-em-2019.ghtml
___________________________________________________________________________________
"Produção de cafés especiais ajuda agricultor em tempos de preço baixo; mercado cresce no Brasil";24/05/2019 - 18:11:05;https://g1.globo.com/economia/agronegocios/noticia/2019/05/24/producao-de-cafes-especiais-ajuda-agricultor-em-tempos-de-preco-baixo-mercado-cresce-no-brasil.ghtml
___________________________________________________________________________________
Homem vai a júri 10 anos após bater na namorada e fica em liberdade: 'Beijava a boca dela ensanguentada';24/05/2019 - 18:07:49;https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2019/05/24/homem-vai-a-juri-10-anos-apos-bater-na-namorada-e-fica-em-liberdade-beijava-a-boca-dela-ensanguentada.ghtml
___________________________________________________________________________________
Hortolândia promove sarau cultural com programação gratuita voltada a mulheres;24/05/2019 - 18:07:46;https://g1.globo.com/sp/campinas-regiao/noticia/2019/05/24/hortolandia-promove-sarau-cultural-com-programacao-gratuita-voltada-a-mulheres.ghtml
___________________________________________________________________________________
Com ajuda de câmeras, polícia identifica e prende homem que invadiu escola no AC;24/05/2019 - 18:06:42;https://g1.globo.com/ac/cruzeiro-do-sul-regiao/noticia/2019/05/24/com-ajuda-de-cameras-policia-identifica-e-prende-homem-que-invadiu-escola-no-ac.ghtml
___________________________________________________________________________________
Com mistura de carimbó e brega, banda Bodó Valorizado lança primeiro single durante turnê;24/05/2019 - 18:04:22;https://g1.globo.com/rr/roraima/noticia/2019/05/24/com-mistura-de-carimbo-e-brega-banda-bodo-valorizado-lanca-primeiro-single-durante-turne.ghtml
___________________________________________________________________________________
Polícia fecha galpão usado para receptação de caminhões e cargas roubadas em Jundiaí;24/05/2019 - 18:03:05;https://g1.globo.com/sp/sorocaba-jundiai/noticia/2019/05/24/policia-fecha-galpao-usado-para-receptacao-de-caminhoes-e-cargas-roubadas-em-jundiai.ghtml
___________________________________________________________________________________
Prédio com rachaduras no Morumbi não tem condições de moradia, aponta perícia;24/05/2019 - 18:02:07;https://g1.globo.com/sp/sao-paulo/noticia/2019/05/24/predio-com-rachaduras-no-morumbi-nao-tem-condicoes-de-moradia-aponta-pericia.ghtml
___________________________________________________________________________________
Homem é preso ao tentar vender celular roubado para própria vítima em Pinda;24/05/2019 - 18:02:01;https://g1.globo.com/sp/vale-do-paraiba-regiao/noticia/2019/05/24/homem-e-preso-ao-tentar-vender-celular-roubado-para-propria-vitima-em-pinda.ghtml
___________________________________________________________________________________
TCE suspende licitação da Câmara de Cuiabá para compra de itens de informática;24/05/2019 - 18:01:36;https://g1.globo.com/mt/mato-grosso/noticia/2019/05/24/tce-suspende-licitacao-da-camara-de-cuiaba-para-compra-de-itens-de-informatica.ghtml
___________________________________________________________________________________
Cães mutilados e desnutridos são resgatados por polícia e ONG em Bebedouro, SP;24/05/2019 - 18:01:15;https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2019/05/24/caes-mutilados-e-desnutridos-sao-resgatados-por-policia-e-ong-em-bebedouro-sp.ghtml
___________________________________________________________________________________
"Idoso de 69 anos morre vítima de H1N1 em Salvador; óbitos por influenza sobem para 9 na capital";24/05/2019 - 17:59:31;https://g1.globo.com/ba/bahia/noticia/2019/05/24/idoso-de-69-anos-morre-vitima-de-h1n1-em-salvador-obitos-por-influenza-sobem-para-9-na-capital.ghtml
___________________________________________________________________________________
Carro derruba poste na Via Expressa em Araraquara;24/05/2019 - 17:58:49;https://g1.globo.com/sp/sao-carlos-regiao/noticia/2019/05/24/carro-derruba-ponte-na-via-expressa-em-araraquara.ghtml
___________________________________________________________________________________
Maternidade e Pronto Atendimento de Cobilândia são reabertos no ES;24/05/2019 - 17:58:18;https://g1.globo.com/es/espirito-santo/noticia/2019/05/24/maternidade-e-pronto-atendimento-de-cobilandia-sao-reabertos-no-es.ghtml
___________________________________________________________________________________
Polícia prende suspeitos de assaltar caminhão de rede de supermercados em São Luís;24/05/2019 - 17:56:47;https://g1.globo.com/ma/maranhao/noticia/2019/05/24/policia-prende-suspeitos-de-assaltar-caminhao-bau-de-supermercado-em-sao-luis.ghtml
___________________________________________________________________________________
Mais de 60 mil pessoas ainda precisam se vacinar em campanha contra gripe em RR;24/05/2019 - 17:56:39;https://g1.globo.com/rr/roraima/noticia/2019/05/24/mais-de-60-mil-pessoas-ainda-precisam-se-vacinar-em-campanha-contra-gripe-em-rr.ghtml
___________________________________________________________________________________
Jovem é preso com tabletes de maconha em rodovia de Penápolis;24/05/2019 - 17:56:30;https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2019/05/24/jovem-e-preso-com-tabletes-de-maconha-em-rodovia-de-penapolis.ghtml
___________________________________________________________________________________
